Timestamp, 0Pitch,0Yaw,0Roll,0DirectionX,0DirectionY,0DirectionZ,0ArmDirectionX,0ArmDirectionY, 0ArmDirectionZ,0PalmNormalX,0PalmNormalY,0PalmNormalZ,0HandVelocityX,0HandVelocityY,0HandVelocityZ,0PalmPositionX,0PalmPositionY,0PalmPositionZ,0WristPositionX,0WristPositionY,0WristPositionZ,0ThumbMetaPrevX,0ThumbMetaPrevY, 0ThumbMetaPrevZ,0ThumbMetaNextX,0ThumbMetaNextY, 0ThumbMetaNextZ,0ThumbProxNextX,0ThumbProxNextY, 0ThumbProxNextZ,0ThumbInterNextX,0ThumbInterNextY, 0ThumbInterNextZ,0ThumbDistNextX,0ThumbDistNextY, 0ThumbDistNextZ,0IndexMetaPrevX,0IndexMetaPrevY, 0IndexMetaPrevZ,0IndexMetaNextX,0IndexMetaNextY, 0IndexMetaNextZ,0IndexProxNextX,0IndexProxNextY, 0IndexProxNextZ,0IndexInterNextX,0IndexInterNextY, 0IndexInterNextZ,0IndexDistNextX,0IndexDistNextY, 0IndexDistNextZ,0MiddleMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0MiddleMetaNextX,0MiddleMetaNextY, 0MiddleMetaNextZ,0MiddleProxNextX,0MiddleProxNextY, 0MiddleProxNextZ,0MiddleInterNextX,0MiddleInterNextY, 0MiddleInterNextZ,0MiddleDistNextX,0MiddleDistNextY, 0MiddleDistNextZ,0RingMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0RingMetaNextX,0RingMetaNextY, 0RingMetaNextZ,0RingProxNextX,0RingProxNextY, 0RingProxNextZ,0RingInterNextX,0RingInterNextY, 0RingInterNextZ,0RingDistNextX,0RingDistNextY, 0RingDistNextZ,0PinkyMetaPrevX,0PinkyMetaPrevY, 0PinkyMetaPrevZ,0PinkyMetaNextX,0PinkyMetaNextY, 0PinkyMetaNextZ,0PinkyProxNextX,0PinkyProxNextY, 0PinkyProxNextZ,0PinkyInterNextX,0PinkyInterNextY, 0PinkyInterNextZ,0PinkyDistNextX,0PinkyDistNextY, 0PinkyDistNextZ,ActivityClass
07.18.43.056461,1.928628,1.981803,1.287774,0.45491,0.890276,0.0215805,0.635536,0.772057,-0.00459799,0.543525,-0.158073,-0.824375,-1.02096,-2.25473,1.60542,-93.3164,262.732,189.948,-135.432,207.234,180.425,-132.164,236.417,161.727,-132.164,236.417,161.727,-130.713,282.414,159.794,-116.428,310.369,160.472,-101.279,316.904,162.263,-134.324,240.648,183.003,-93.7265,294.823,187.177,-61.9291,318.368,186.063,-43.007,328.257,179.849,-32.8043,332.243,174.713,-126.703,235.838,190.156,-82.7485,282.014,198.708,-47.5084,308.75,195.197,-26.348,321.921,187.27,-15.794,327.587,181.496,-118.498,229.063,193.836,-74.4215,264.435,205.723,-40.6126,286.671,198.335,-20.1951,298.047,188.204,-9.9882,303.146,181.514,-110.071,219.087,192.534,-67.102,246.445,208.754,-40.5341,264.077,202.041,-26.9331,272.41,193.724,-18.6217,277.152,186.122,pick
07.18.43.071422,1.928563,1.981657,1.287943,0.454181,0.890634,0.0221465,0.635503,0.772086,-0.00437441,0.543231,-0.157888,-0.824604,-1.51896,-3.63465,3.02761,-93.3296,262.701,189.974,-135.447,207.204,180.451,-132.187,236.391,161.761,-132.187,236.391,161.761,-130.757,282.39,159.864,-116.495,310.356,160.559,-101.353,316.909,162.352,-134.339,240.617,183.039,-93.741,294.792,187.21,-61.9329,318.324,186.081,-43.0102,328.221,179.882,-32.8049,332.221,174.761,-126.715,235.806,190.189,-82.7589,281.981,198.734,-47.523,308.726,195.235,-26.364,321.911,187.326,-15.8075,327.594,181.571,-118.509,229.031,193.865,-74.4291,264.4,205.743,-40.6271,286.663,198.398,-20.2026,298.076,188.322,-9.98523,303.203,181.669,-110.082,219.054,192.557,-67.108,246.41,208.767,-40.5501,264.072,202.092,-26.9398,272.435,193.82,-18.6135,277.203,186.251,pick
07.18.43.087379,1.928016,1.980814,1.288848,0.455517,0.889931,0.02295,0.634404,0.772994,-0.00333578,0.541667,-0.156902,-0.82582,-0.173559,-6.71883,-3.443,-93.3285,262.618,189.924,-135.438,207.114,180.413,-132.236,236.328,161.757,-132.236,236.328,161.757,-130.785,282.33,159.932,-116.481,310.275,160.652,-101.322,316.791,162.432,-134.344,240.529,183.046,-93.7534,294.712,187.192,-61.9198,318.213,186.063,-42.9964,328.152,179.928,-32.7844,332.197,174.854,-126.706,235.715,190.178,-82.7461,281.894,198.684,-47.5246,308.667,195.215,-26.3731,321.921,187.397,-15.8102,327.663,181.71,-118.49,228.938,193.831,-74.3976,264.309,205.658,-40.6209,286.641,198.396,-20.1846,298.163,188.463,-9.94428,303.369,181.906,-110.063,218.965,192.495,-67.065,246.317,208.649,-40.5368,264.054,202.047,-26.9081,272.496,193.886,-18.553,277.331,186.389,pick
07.18.43.102338,1.927089,1.97909,1.289156,0.457367,0.888996,0.0224035,0.634248,0.773128,-0.00144177,0.539367,-0.156056,-0.827484,-1.37847,-3.59818,-4.67917,-93.3347,262.516,189.871,-135.473,207.029,180.387,-132.325,236.263,161.781,-132.325,236.263,161.781,-130.825,282.265,159.985,-116.463,310.181,160.689,-101.281,316.656,162.432,-134.371,240.441,183.081,-93.7622,294.613,187.175,-61.9373,318.128,186.082,-43.0254,328.132,180.015,-32.8123,332.233,174.988,-126.715,235.617,190.187,-82.7256,281.781,198.623,-47.5195,308.574,195.142,-26.3826,321.903,187.409,-15.8193,327.702,181.78,-118.49,228.836,193.81,-74.3603,264.187,205.556,-40.6097,286.574,198.335,-20.1715,298.191,188.517,-9.91778,303.466,182.034,-110.068,218.863,192.439,-67.0218,246.191,208.504,-40.5153,263.979,201.954,-26.8689,272.49,193.894,-18.4841,277.388,186.472,pick
07.18.43.117299,1.926744,1.977818,1.289038,0.458771,0.888281,0.0220417,0.634428,0.772981,-0.00132095,0.537697,-0.155641,-0.828648,-1.9149,-2.23051,-9.67498,-93.3513,262.497,189.787,-135.539,207.043,180.326,-132.41,236.294,161.749,-132.41,236.294,161.749,-130.88,282.296,159.975,-116.474,310.189,160.667,-101.273,316.626,162.384,-134.416,240.453,183.055,-93.7643,294.596,187.121,-61.962,318.141,186.08,-43.0611,328.177,180.036,-32.8526,332.301,175.02,-126.748,235.618,190.143,-82.7136,281.746,198.537,-47.5149,308.543,195.032,-26.3905,321.89,187.3,-15.8336,327.706,181.68,-118.521,228.828,193.743,-74.3463,264.141,205.437,-40.6037,286.538,198.22,-20.1745,298.173,188.407,-9.92603,303.461,181.928,-110.107,218.852,192.347,-67.0137,246.137,208.356,-40.4989,263.912,201.807,-26.8524,272.425,193.751,-18.4711,277.327,186.328,pick
07.18.43.133256,1.927373,1.976243,1.290425,0.458891,0.888213,0.0222932,0.63334,0.773871,-0.00206769,0.534041,-0.15378,-0.831356,-6.16727,4.95891,-12.7772,-93.449,262.555,189.598,-135.743,207.18,180.135,-132.663,236.505,161.637,-132.663,236.505,161.637,-131.113,282.509,159.979,-116.704,310.399,160.679,-101.496,316.83,162.345,-134.579,240.6,182.962,-93.8238,294.664,187.04,-62.0942,318.299,186.057,-43.2324,328.36,179.952,-33.0545,332.489,174.885,-126.888,235.727,190.001,-82.7449,281.757,198.367,-47.5501,308.534,194.78,-26.459,321.854,186.933,-15.9384,327.637,181.22,-118.658,228.912,193.546,-74.378,264.115,205.174,-40.6355,286.454,197.824,-20.2601,298.02,187.834,-10.0697,303.245,181.221,-110.266,218.926,192.086,-67.0631,246.09,208.007,-40.502,263.774,201.426,-26.8828,272.231,193.274,-18.548,277.094,185.777,pick
07.18.43.149213,1.929984,1.977892,1.299003,0.45811,0.888573,0.0239337,0.634073,0.773253,-0.00562396,0.529663,-0.147611,-0.835265,-15.1764,7.90881,-28.3669,-93.6827,262.672,189.186,-136.005,207.337,179.622,-133.032,236.787,161.255,-133.032,236.787,161.255,-131.496,282.799,159.823,-117.112,310.699,160.574,-101.905,317.147,162.179,-134.833,240.732,182.619,-94.0951,294.797,186.852,-62.5426,318.666,186.032,-43.7642,328.873,179.922,-33.633,333.087,174.835,-127.101,235.816,189.583,-82.9458,281.82,198.029,-47.8722,308.764,194.575,-26.8641,322.19,186.697,-16.4023,328.009,180.916,-118.846,228.983,193.036,-74.5295,264.137,204.669,-40.8699,286.608,197.364,-20.5849,298.245,187.282,-10.4701,303.482,180.566,-110.455,219.014,191.463,-67.1864,246.099,207.339,-40.6178,263.839,200.957,-27.0401,272.333,192.78,-18.7633,277.221,185.238,pick
07.18.43.165169,1.933086,1.981034,1.312069,0.455428,0.889894,0.025963,0.633454,0.773718,-0.00981202,0.524622,-0.138846,-0.839937,-33.0134,22.4094,-50.5465,-94.1813,263.006,188.467,-136.441,207.65,178.758,-133.654,237.264,160.556,-133.654,237.264,160.556,-132.059,283.282,159.418,-117.759,311.224,160.233,-102.594,317.788,161.758,-135.313,241.011,181.972,-94.69,295.146,186.418,-63.4332,319.404,185.696,-44.7996,329.831,179.515,-34.746,334.184,174.391,-127.526,236.059,188.845,-83.4375,282.104,197.411,-48.5551,309.298,193.965,-27.6844,322.889,186.003,-17.3052,328.792,180.158,-119.23,229.218,192.186,-74.9318,264.388,203.841,-41.4224,287.083,196.532,-21.2751,298.855,186.329,-11.2602,304.142,179.502,-110.824,219.287,190.468,-67.5242,246.347,206.303,-40.9832,264.233,200.223,-27.4489,272.837,192.089,-19.2268,277.805,184.539,pick
07.18.43.181127,1.937761,1.987356,1.33163,0.447656,0.89355,0.0342364,0.630411,0.776155,-0.0128238,0.519695,-0.126719,-0.844902,-56.0255,43.8622,-100.721,-95.0856,263.673,186.971,-137.143,208.212,176.995,-134.62,238.042,159.025,-134.62,238.042,159.025,-133.165,284.076,158.475,-119.109,312.133,159.55,-104.035,318.907,161.061,-136.143,241.538,180.503,-95.7678,295.828,185.287,-64.8255,320.491,184.597,-46.3631,331.19,178.361,-36.3946,335.741,173.242,-128.289,236.552,187.269,-84.3796,282.726,196.059,-49.728,310.221,192.623,-29.022,324.025,184.589,-18.7445,330.024,178.66,-119.937,229.719,190.478,-75.7407,264.984,202.235,-42.4366,287.996,194.957,-22.4608,299.972,184.648,-12.5651,305.343,177.711,-111.491,219.851,188.589,-68.2246,246.955,204.44,-41.7718,265.119,198.81,-28.292,273.928,190.803,-20.1203,279.046,183.298,pick
07.18.43.198083,1.93873,1.988416,1.340241,0.444165,0.895222,0.0359797,0.630678,0.775852,-0.0172783,0.515689,-0.121047,-0.848181,-70.2981,63.489,-141.812,-95.6944,264.222,185.743,-137.71,208.738,175.733,-135.312,238.659,157.86,-135.312,238.659,157.86,-134.072,284.701,157.511,-120.125,312.81,158.641,-105.066,319.626,160.104,-136.736,242.034,179.362,-96.4516,296.384,184.236,-65.6711,321.25,183.56,-47.3027,332.108,177.319,-37.3815,336.765,172.202,-128.839,237.031,186.062,-84.9835,283.25,194.881,-50.439,310.882,191.454,-29.812,324.817,183.438,-19.5797,330.887,177.502,-120.456,230.198,189.192,-76.2761,265.493,200.916,-43.0729,288.659,193.662,-23.169,300.774,183.373,-13.317,306.22,176.431,-111.999,220.358,187.204,-68.7109,247.468,202.983,-42.2982,265.778,197.653,-28.8202,274.72,189.792,-20.6687,279.925,182.324,pick
07.18.43.216035,1.93873,1.988416,1.340241,0.444165,0.895222,0.0359797,0.630678,0.775852,-0.0172783,0.515689,-0.121047,-0.848181,-70.2981,63.489,-141.812,-95.6944,264.222,185.743,-137.71,208.738,175.733,-135.312,238.659,157.86,-135.312,238.659,157.86,-134.072,284.701,157.511,-120.125,312.81,158.641,-105.066,319.626,160.104,-136.736,242.034,179.362,-96.4516,296.384,184.236,-65.6711,321.25,183.56,-47.3027,332.108,177.319,-37.3815,336.765,172.202,-128.839,237.031,186.062,-84.9835,283.25,194.881,-50.439,310.882,191.454,-29.812,324.817,183.438,-19.5797,330.887,177.502,-120.456,230.198,189.192,-76.2761,265.493,200.916,-43.0729,288.659,193.662,-23.169,300.774,183.373,-13.317,306.22,176.431,-111.999,220.358,187.204,-68.7109,247.468,202.983,-42.2982,265.778,197.653,-28.8202,274.72,189.792,-20.6687,279.925,182.324,pick
07.18.43.229000,1.940463,1.995201,1.371942,0.437512,0.898489,0.0360669,0.631928,0.774489,-0.0288853,0.505931,-0.101954,-0.856527,-76.2218,96.2675,-206.376,-97.7009,266.757,180.31,-139.293,210.992,170.156,-137.354,241.124,152.576,-137.354,241.124,152.576,-136.78,287.181,152.546,-123.042,315.393,153.678,-107.971,322.219,154.962,-138.547,244.16,174.126,-98.8638,298.923,179.301,-68.7055,324.544,178.687,-50.6702,335.899,172.351,-40.9349,340.792,167.096,-130.509,239.158,180.648,-87.1047,285.777,189.597,-53.0604,314.051,186.375,-32.7476,328.443,178.36,-22.7149,334.678,172.252,-122.004,232.382,183.565,-78.1046,268.039,195.25,-45.3024,291.812,188.117,-25.6973,304.341,177.745,-16.0589,309.948,170.631,-113.455,222.679,181.309,-70.2944,250.081,196.934,-44.0792,268.876,192.364,-30.7325,278.158,184.672,-22.7464,283.566,177.168,pick
07.18.43.244956,1.932456,1.995956,1.397049,0.424235,0.905225,0.0243444,0.615451,0.7867,-0.0482048,0.495404,-0.0869517,-0.8643,-124.179,228.282,-370.9,-101.118,272.093,171.395,-141.87,215.655,161.572,-140.663,245.968,144.079,-140.663,245.968,144.079,-141.588,292.017,143.79,-128.267,320.44,144.554,-113.155,327.225,145.546,-141.649,248.83,165.619,-102.849,304.236,170.643,-73.6984,331.003,170.249,-56.1197,342.936,163.695,-46.6318,348.075,158.224,-133.441,243.925,171.991,-90.7273,291.226,180.676,-57.2864,320.226,177.553,-37.3492,335.005,169.296,-27.557,341.351,162.918,-124.781,237.276,174.734,-81.3433,273.607,186.065,-48.93,297.935,179.017,-29.6983,310.655,168.182,-20.3805,316.222,160.622,-116.097,227.741,172.27,-73.1996,255.777,187.49,-47.2436,275.059,183.486,-34.1067,284.621,175.768,-26.4928,290.055,167.901,pick
07.18.43.259920,1.921748,1.993911,1.406019,0.412895,0.910626,0.0166593,0.605127,0.793641,-0.0628927,0.490993,-0.0816447,-0.867329,-109.16,244.097,-446.735,-103.026,276.083,163.984,-143.045,219.047,154.633,-142.348,249.331,136.996,-142.348,249.331,136.996,-144.103,295.354,136.467,-131.138,323.948,136.99,-116.071,330.855,137.84,-143.249,252.222,158.519,-105.223,308.194,163.176,-76.6998,335.636,162.714,-59.4128,347.966,156.103,-50.0634,353.284,150.559,-134.936,247.453,164.851,-92.8552,295.385,173.159,-59.8555,324.871,169.809,-40.1824,339.913,161.38,-30.5401,346.337,154.847,-126.163,240.936,167.549,-83.1827,277.915,178.522,-51.0855,302.616,171.287,-32.0881,315.493,160.215,-22.9456,321.064,152.441,-117.358,231.524,165.041,-74.7729,260.21,179.924,-49.0294,279.787,175.936,-36.0212,289.503,168.18,-28.5984,294.945,160.134,pick
07.18.43.274876,1.903718,1.984578,1.40029,0.399898,0.916559,-0.00131397,0.59659,0.79817,-0.0836979,0.488212,-0.0840595,-0.868667,-96.6083,235.035,-519.114,-104.71,280.087,155.229,-143.973,222.395,146.785,-143.746,252.466,128.734,-143.746,252.466,128.734,-146.339,298.435,127.433,-133.782,327.216,127.392,-118.784,334.295,128.031,-144.599,255.58,150.215,-107.379,312.151,154.077,-79.3817,340.127,153.218,-62.3483,352.722,146.436,-53.1182,358.129,140.775,-136.193,251.005,156.561,-94.7837,299.638,164.144,-62.2122,329.555,160.386,-42.7826,344.768,151.69,-33.2735,351.21,144.977,-127.313,244.647,159.289,-84.8315,282.371,169.652,-53.0471,307.357,161.998,-34.2639,320.299,150.631,-25.2623,325.831,142.663,-118.383,235.34,156.839,-76.157,264.809,171.206,-50.6219,284.608,166.947,-37.7348,294.387,159.061,-30.4694,299.769,150.83,pick
07.18.43.290834,1.880988,1.969028,1.38742,0.376526,0.926171,-0.0208857,0.587474,0.802399,-0.105022,0.484022,-0.0897664,-0.870439,-89.6573,207.833,-597.089,-106.398,284.105,145.36,-144.887,225.742,138.082,-145.184,255.522,119.524,-145.184,255.522,119.524,-148.758,301.396,117.42,-136.934,330.481,116.764,-122.145,338.007,117.159,-145.94,258.936,140.966,-109.545,316.103,143.749,-82.1642,344.677,142.283,-65.4436,357.569,135.254,-56.3575,363.108,129.476,-137.435,254.587,147.328,-96.7094,303.935,153.923,-64.6229,334.306,149.516,-45.4779,349.699,140.481,-36.1237,356.145,133.545,-128.444,248.403,150.093,-86.4664,286.902,159.623,-55.0418,312.203,151.464,-36.4775,325.246,139.832,-27.6003,330.768,131.711,-119.392,239.196,147.718,-77.5217,269.499,161.374,-52.2146,289.531,156.79,-39.4345,299.386,148.807,-32.2941,304.719,140.43,pick
07.18.43.307793,1.866523,1.955387,1.370215,0.371416,0.92784,-0.0340951,0.583243,0.804105,-0.115079,0.482615,-0.0981231,-0.870319,-95.5073,221.495,-600.606,-107.226,286.025,140.155,-145.465,227.405,133.655,-145.941,256.965,114.744,-145.941,256.965,114.744,-149.796,302.786,112.036,-138.131,331.926,110.965,-123.38,339.534,111.226,-146.66,260.629,136.147,-110.514,317.986,138.164,-83.3457,346.748,136.292,-66.7278,359.675,129.065,-57.6889,365.219,123.211,-138.126,256.397,142.546,-97.6075,306.001,148.459,-65.6764,336.473,143.554,-46.6294,351.838,134.252,-37.3162,358.263,127.234,-129.102,250.287,145.367,-87.2767,289.084,154.343,-55.9519,314.414,145.857,-37.4433,327.407,134.068,-28.5887,332.883,125.885,-120.014,241.093,143.08,-78.2512,271.744,156.281,-53.0033,291.807,151.473,-40.2468,301.628,143.399,-33.1307,306.892,134.954,pick
07.18.43.323747,1.834983,1.925675,1.332329,0.356632,0.932193,-0.0618914,0.579239,0.802087,-0.145391,0.482309,-0.117246,-0.868119,-98.8262,221.261,-633.654,-108.937,289.7,129.114,-146.59,230.54,124.405,-147.377,259.514,104.59,-147.377,259.514,104.59,-151.888,305.181,100.56,-140.686,334.46,98.6157,-126.071,342.334,98.6201,-148.086,263.763,125.894,-112.577,321.552,126.228,-85.9285,350.751,123.58,-69.539,363.806,116.044,-60.592,369.369,110.059,-139.501,259.814,132.398,-99.5279,310.011,136.836,-68.0307,340.807,131.099,-49.1997,356.202,121.389,-39.976,362.57,114.194,-130.404,253.886,135.374,-88.9997,293.382,143.175,-57.9878,318.933,134.163,-39.6103,331.906,122.131,-30.7977,337.315,113.852,-121.218,244.735,133.325,-79.7783,276.206,145.579,-54.7453,296.445,140.349,-42.0536,306.242,132.132,-35.0007,311.359,123.54,pick
07.18.43.337709,1.798834,1.884985,1.275834,0.344555,0.933782,-0.0966069,0.56602,0.806913,-0.168856,0.486857,-0.147919,-0.860866,-101.384,259.558,-655.53,-110.731,293.798,117.811,-147.961,234.233,115.161,-148.912,262.5,94.2864,-148.912,262.5,94.2864,-153.839,307.934,88.4807,-143.017,337.264,85.4462,-128.533,345.377,85.1924,-149.731,267.554,115.415,-114.513,325.495,113.689,-88.2638,354.967,110.132,-72.0094,367.98,102.227,-63.0987,373.489,96.132,-141.16,263.904,122.106,-101.459,314.441,124.791,-70.169,345.234,117.946,-51.4154,360.373,107.682,-42.2001,366.56,100.312,-132.047,258.143,125.346,-90.8761,298.122,131.809,-59.9658,323.51,121.988,-41.5964,336.147,109.578,-32.7472,341.337,101.193,-122.806,248.967,123.687,-81.5805,281.098,134.907,-56.605,301.262,129.122,-43.8711,310.858,120.727,-36.7169,315.764,112.093,pick
07.18.43.352669,1.760428,1.83763,1.21396,0.342233,0.929563,-0.137071,0.561645,0.803098,-0.198971,0.49485,-0.184478,-0.849171,-70.9489,261.229,-658.223,-112.081,298.337,106.428,-149.116,238.59,106.075,-149.988,265.94,83.9638,-149.988,265.94,83.9638,-155.115,311.027,76.0115,-144.364,340.227,71.7056,-129.887,348.343,71.1984,-150.999,271.913,104.847,-115.892,329.812,100.879,-89.7334,359.197,96.0908,-73.464,371.842,87.6248,-64.5316,377.063,81.3081,-142.482,268.587,111.768,-102.915,319.293,112.573,-71.6578,349.843,104.544,-52.8738,364.481,93.6178,-43.6268,370.326,86.0073,-133.386,262.997,115.34,-92.3605,303.326,120.398,-61.4312,328.347,109.704,-43.0073,340.422,96.8145,-34.1185,345.226,88.239,-124.112,253.78,114.167,-83.0573,286.479,124.324,-58.0795,306.471,117.964,-45.2842,315.747,109.301,-38.0467,320.311,100.548,pick
07.18.43.368626,1.719518,1.783707,1.148019,0.352588,0.917625,-0.18343,0.555927,0.799569,-0.227233,0.510588,-0.229717,-0.828571,-51.6042,300.678,-657.519,-112.955,303.241,95.0425,-149.921,243.478,97.1595,-150.481,269.683,73.6182,-150.481,269.683,73.6182,-155.354,314.246,62.9819,-144.276,343.077,57.2186,-129.684,350.981,56.5467,-151.853,276.762,94.1464,-116.628,334.37,87.7381,-90.3095,363.418,81.8119,-73.8354,375.491,72.8961,-64.769,380.328,66.4557,-143.474,273.819,101.399,-103.887,324.502,100.227,-72.5,354.642,91.1435,-53.5209,368.67,79.7383,-44.1278,374.136,72.0157,-134.451,268.432,105.44,-93.4941,308.982,109.097,-62.4036,333.488,97.6561,-43.7639,344.875,84.4348,-34.7196,349.235,75.7771,-125.164,259.167,104.936,-84.2805,292.371,114.095,-59.2317,312.084,107.134,-46.2838,320.941,98.2491,-38.8557,325.093,89.4462,pick
07.18.43.384592,1.698398,1.754051,1.115013,0.362429,0.907899,-0.210628,0.549491,0.801422,-0.236184,0.518451,-0.254149,-0.816466,-28.4191,286.015,-658.82,-113.202,305.725,89.3213,-150.215,246.037,92.6672,-150.604,271.655,68.4581,-150.604,271.655,68.4581,-155.137,315.859,56.2714,-143.748,344.387,49.6529,-129.062,352.106,48.873,-152.149,279.313,88.7737,-116.722,336.641,81.1011,-90.2452,365.417,74.5507,-73.639,377.141,65.4066,-64.4943,381.743,58.9014,-143.854,276.561,96.1941,-104.134,327.106,93.9958,-72.6139,356.969,84.441,-53.4933,370.622,72.8095,-44.0191,375.819,64.9951,-134.885,271.272,100.479,-93.8701,311.822,103.409,-62.6344,336.032,91.7156,-43.8432,347.022,78.3642,-34.7165,351.098,69.6511,-125.616,261.978,100.334,-84.7481,295.341,108.969,-59.5793,314.795,101.704,-46.5191,323.368,92.7003,-38.9809,327.265,83.8725,pick
07.18.43.399543,1.653952,1.691766,1.056522,0.382707,0.885465,-0.263605,0.547459,0.79503,-0.261181,0.541158,-0.305745,-0.78337,39.4,260.372,-661.694,-112.814,310.379,77.8894,-149.896,250.932,83.8812,-149.712,275.043,58.1321,-149.712,275.043,58.1321,-153.288,318.312,42.6793,-141.258,346.146,34.393,-126.445,353.624,33.5037,-151.758,283.975,77.9108,-116.032,340.702,67.6064,-89.3198,369.054,60.077,-72.4124,380.219,50.7367,-63.0561,384.489,44.2841,-143.694,281.717,85.7356,-103.844,332.026,81.4485,-72.1269,361.471,71.1262,-52.6771,374.56,59.3425,-42.9461,379.446,51.621,-134.859,276.719,90.6101,-93.8775,317.381,92.1144,-62.332,341.049,80.0446,-43.1086,351.411,66.7639,-33.666,355.102,58.1988,-125.604,267.439,91.3182,-84.9448,301.293,98.9691,-59.4904,320.15,91.0619,-46.1195,328.142,81.9482,-38.2103,331.597,73.2502,pick
07.18.43.416498,1.626423,1.650885,1.0179,0.399097,0.868001,-0.29546,0.547595,0.79179,-0.27057,0.552339,-0.340847,-0.760753,55.18,276.638,-632.472,-112.332,312.795,72.3654,-149.868,253.806,79.9379,-149.183,276.968,53.3549,-149.183,276.968,53.3549,-151.954,319.547,35.9329,-139.407,346.837,26.6437,-124.481,354.087,25.695,-151.476,286.696,72.7447,-115.121,342.702,60.821,-87.8908,370.37,52.5799,-70.6665,380.915,43.081,-61.1381,384.798,36.6274,-143.571,284.701,80.799,-103.251,334.505,75.2168,-71.1355,363.361,64.4167,-51.3663,375.917,52.563,-41.4396,380.514,44.9035,-134.863,279.84,86.0286,-93.5897,320.229,86.638,-61.6316,343.202,74.2731,-42.0604,352.973,61.0335,-32.3947,356.344,52.5782,-125.697,270.529,87.2706,-84.9081,304.365,94.2868,-59.1077,322.548,85.9052,-45.4847,330.041,76.7286,-37.3406,333.132,68.1059,pick
07.18.43.430461,1.570004,1.569692,0.9478866,0.419854,0.831828,-0.363022,0.546841,0.785349,-0.290158,0.585562,-0.420615,-0.692965,144.764,265.376,-662.864,-110.123,317.282,60.9143,-148.887,259.585,71.7002,-146.658,280.361,43.3129,-146.658,280.361,43.3129,-147.439,321.021,21.6193,-134.237,347.177,10.2043,-119.347,354.48,9.09389,-149.75,291.939,61.5798,-111.659,345.98,46.4452,-83.2457,372.214,37.4671,-65.2337,381.702,28.2936,-55.2263,384.938,22.2063,-142.341,290.612,70.2197,-100.762,339.029,62.1978,-67.6988,366.763,51.241,-47.0635,378.373,39.8791,-36.5892,382.372,32.6098,-134.028,286.147,76.3675,-92.0257,325.772,75.4458,-58.9169,346.981,62.8826,-38.3733,355.39,50.1582,-28.11,357.979,42.1271,-125.137,276.859,78.9942,-84.1001,310.583,85.035,-57.4241,327.064,75.861,-43.1459,333.367,66.7647,-34.3133,335.738,58.5957,pick
07.18.43.446419,1.51161,1.492709,0.8879133,0.403222,0.797331,-0.449083,0.552205,0.773935,-0.309989,0.625021,-0.508417,-0.592335,220.376,181.993,-641.781,-106.592,320.637,49.7844,-147.228,264.937,63.7341,-142.685,282.56,33.6655,-142.685,282.56,33.6655,-141.481,320.43,7.44437,-128.812,345.483,-6.66615,-114.586,353.82,-8.63371,-146.823,296.273,50.2123,-106.242,347.504,32.074,-76.2658,371.803,22.7373,-57.2855,379.969,14.2701,-46.7035,382.248,8.7467,-140.132,295.814,59.5018,-96.767,342.216,49.3226,-62.6213,368.929,39.1867,-40.866,379.259,28.717,-29.7185,382.341,22.0264,-132.432,291.937,66.7503,-89.4245,330.421,64.6365,-54.8232,349.588,52.8283,-33.0629,356.181,41.0893,-22.136,357.539,33.6514,-124.025,282.854,71.108,-82.669,316.3,76.4851,-54.7101,330.355,67.0993,-39.5767,335.019,58.4083,-29.9891,336.324,50.8758,pick
07.18.43.462375,1.460599,1.436573,0.8402731,0.380784,0.742918,-0.550524,0.571564,0.751885,-0.328609,0.662217,-0.593254,-0.457732,273.822,104.153,-599.198,-101.951,322.937,39.186,-145.266,270.015,55.6277,-137.592,283.843,24.3981,-137.592,283.843,24.3981,-133.199,318.01,-6.1632,-121.25,341.322,-23.4375,-108.377,350.974,-27.4228,-142.865,299.707,38.589,-98.9884,347.318,18.3779,-66.6991,368.473,9.34268,-46.502,374.386,2.0076,-35.3235,375.009,-2.65395,-137.096,300.266,48.4919,-91.392,344.049,37.0221,-56.1149,369.728,28.4645,-33.1054,378.502,19.4606,-21.2384,380.285,13.6405,-130.28,297.182,56.9087,-85.9887,334.153,54.3546,-49.6352,350.712,44.1746,-26.5793,354.784,33.9593,-15.0297,354.439,27.4466,-122.667,288.574,63.2274,-80.9211,321.543,68.5302,-51.4672,332.317,59.5263,-35.5047,334.692,51.4924,-25.265,334.513,44.7848,pick
